28395,610.2909999999998,208.17811670852728,173.88874704163598,1.1971914241160242,0.5498121871383472,28715,190.1410972745107,0.7639225181598063,0.9888559986069998,0.9580271262501276,0.9133577547957626,0.007331506135183212,0.00314728916733569,0.8342223882455564,0.9987238890131684,SEKER
43157,749.909,261.27289660137353,210.53956982009956,1.240968131665816,0.5921572032845968,43478,234.4124549424271,0.7717632331902718,0.9926169557017342,0.9643706403739674,0.8971939224912118,0.0060540096995012,0.002419737011521,0.8049569345551665,0.9989259031463674,SEKER
39373,745.5250000000001,287.8294567608514,174.85639592499652,1.6460905261041403,0.7943196749547963,39750,223.9001129853613,0.7438130502134734,0.9905157232704402,0.8901925349837486,0.777891587279036,0.007310325775553,0.0016511738150253,0.605115321559498,0.99607459801955,SIRA
174465,1578.1819999999998,606.6889824385544,367.997845248324,1.6486210184985244,0.7950319592117446,176301,471.3127806162487,0.8082621425791746,0.989585992138445,0.8802458928606491,0.7768606225908897,0.0034774251708855,0.0007812859066518,0.6035124269323048,0.9949632719656526,BOMBAY
45628,777.737,265.0395502793253,219.3135770121306,1.2084958619076531,0.5615026977452868,46097,241.0298196223364,0.7769774372073223,0.9898258021129358,0.9479289257325556,0.9094107629156288,0.0058087040913326,0.0024507520522802,0.827027935706786,0.99945983798368,SEKER
34970,698.0530000000001,259.93723711090735,171.53613460484146,1.5153497407978251,0.7513414375616877,35414,211.00992128188815,0.7736554501006615,0.9874625854181962,0.9018383523839296,0.8117725787469867,0.0074331494741466,0.0019910865417204,0.6589747196055327,0.9985771705465633,DERMASON
37560,722.862,280.58024925066024,171.04444683814867,1.640393794930742,0.7927017035310319,37925,218.6844240000936,0.7918203857910825,0.9903757415952538,0.9032847072382372,0.7794006334520319,0.00747018767973,0.0017004125182357,0.6074653474254286,0.9964823865521204,DERMASON
30437,643.7879999999999,231.3406486886702,168.2115763611736,1.3752956466679185,0.6865142107148731,30827,196.8593203866765,0.7045601851851852,0.9873487527167742,0.9228390292792326,0.8509499800512904,0.0076006389817876,0.0024583629226825,0.7241158685492917,0.9958734016989996,DERMASON
66040,1020.017,369.252114638155,229.04832911670584,1.6121144217123358,0.7843619928294501,67289,289.97368765857044,0.7226173541963016,0.9814382737148716,0.7976311546456374,0.785300005506339,0.0055913403185668,0.0013117107906811,0.616696098648256,0.9941846744445868,BARBUNYA
52874,937.519,372.6842184493634,181.3120030732543,2.055485638746103,0.8736788870725478,53584,259.4634226405082,0.7767820414879238,0.986749776052553,0.755947917023216,0.6962017971140934,0.0070485346001695,0.0010214548119974,0.4846969423048932,0.9962876040518568,HOROZ
73841,1029.369,379.9428422904919,249.0095760811012,1.5258161885579309,0.7552932948869854,74832,306.6223756068516,0.793989247311828,0.986757002351935,0.8757199898608441,0.8070223767300716,0.0051454184300116,0.0013463028578122,0.6512851165430537,0.9937413741882296,CALI
45169,766.629,265.71605135141573,217.2634506957613,1.2230131230102923,0.575711766715818,45532,239.81442199363772,0.8093932552055334,0.9920275849951682,0.965783657945787,0.9025213974615238,0.0058827083032924,0.002407615361992,0.8145448728759019,0.9961990688079784,SEKER
35085,693.747,245.9349428372114,181.85601125932044,1.352360810809364,0.6732140808196331,35658,211.35659305314604,0.7354574992139189,0.9839306747433956,0.9160709446661364,0.8594004195371564,0.0070096891217674,0.0023586351461351,0.7385690811006405,0.9988118813559892,SEKER
96192,1220.012,448.8884279673727,273.8383004402171,1.639246326192313,0.7923733569136042,97341,349.96493865409536,0.8118701574922773,0.9881961352359232,0.8121207626468435,0.77962566386214,0.0046665879487626,0.0010634662833276,0.6078161757524828,0.9963604331025184,BARBUNYA
30605,643.3709999999999,233.19475285923744,167.57950378097226,1.3915469827624316,0.6953981411091461,30904,197.40186490157492,0.7565382904039155,0.9903248770385712,0.9291359959916492,0.8465107489821264,0.0076194985413898,0.0024134375280613,0.7165804481422807,0.9971553605189418,DERMASON
34266,678.4219999999999,251.6232371254852,173.66648914052377,1.4488876833450697,0.7236333226827709,34595,208.8751450984417,0.762669990429344,0.9904899551958376,0.9355638423222484,0.8301107142750696,0.0073432334420558,0.0021508552052778,0.6890837979542663,0.998405027648579,DERMASON
67073,1006.501,384.2772957511492,224.23255545016448,1.713744442593014,0.8121005113650044,68005,292.2327770528514,0.7329421278083749,0.9862951253584296,0.8320112032617875,0.7604737003304403,0.0057292397201727,0.0011819893247902,0.5783202488942722,0.9910931125815678,CALI
28279,643.246,245.812746307756,146.85705398444384,1.673823215422762,0.8019175952708585,28642,189.75231509935705,0.7490728968001695,0.9873263040290482,0.8588547530040403,0.77193846921912,0.0086924129674937,0.0019039294480168,0.5958890002603581,0.997412842450848,DERMASON
36136,711.044,234.6393276863634,196.27783029835493,1.1954448820312336,0.5479536993828671,36663,214.49891418967565,0.7755837912087912,0.9856258353108038,0.8981667829474083,0.9141643743387768,0.0064932291257018,0.0027972910821447,0.8356965033102074,0.9990291078135852,SEKER
55668,920.338,372.1519947682462,191.5956406314777,1.9423823712359796,0.8572912750872499,56289,266.2305372723367,0.6503954855066537,0.9889676490966264,0.8258872745672047,0.7153811910591236,0.0066852050508056,0.0010800517501465,0.5117702485211703,0.9940535088505768,HOROZ
46659,820.8649999999999,302.85125619141724,199.03432190712724,1.5216031752188586,0.7537148616352659,47769,243.73773593310892,0.7506274131274131,0.9767631727689504,0.8701654056683418,0.8048100542764611,0.0064907361107485,0.0016797602060619,0.6477192234644805,0.9855716270738468,SIRA
44724,772.269,259.2741478974437,219.97672724415008,1.178643537185085,0.5293028891225117,45134,238.6301854307946,0.7869510135135135,0.9909159392032614,0.9423523086669636,0.9203778601373908,0.0057972039150667,0.0025660374589723,0.8470954054310824,0.9984235249905246,SEKER
29930,640.443,235.26985040803172,162.34814336497246,1.44916871564786,0.7237609574180022,30245,195.21285709174848,0.7803212013765773,0.9895850553810548,0.916971028518339,0.8297402185328385,0.0078606699100578,0.0022983061956204,0.6884688302509226,0.997707490498314,DERMASON
63745,944.139,356.66729944225426,228.0424992639448,1.5640387234549398,0.7688989167103126,64278,284.8906014229724,0.7885621683140146,0.9917078938361492,0.8986366238635781,0.7987572784734566,0.0055952200085066,0.0014049350427293,0.6380131899143232,0.9978773351010122,CALI
39797,759.848,282.4563606262679,180.09513102523093,1.5683731093579447,0.7703648007649306,40473,225.10245258953816,0.7007501056486829,0.983297506979962,0.8661772037892267,0.7969459497758751,0.0070974284651171,0.0017660226038205,0.6351228468641716,0.9961095941606306,SIRA
66990,1004.139,375.1813691824922,230.3418977153479,1.628802110704732,0.7893463759425229,68239,292.0519082317535,0.7553445787479705,0.9816966837145914,0.834895598824348,0.778428600727496,0.0056005578322509,0.0012684874822762,0.6059510864305674,0.9869744085619336,CALI
35720,685.105,236.70301303059384,192.34166468206544,1.2306382676985574,0.5828406612679082,36074,213.26067743008792,0.7755775577557755,0.9901868381659922,0.956328371176292,0.9009630874556042,0.0066266241049998,0.0026933952613844,0.8117344849575346,0.9989515203993212,SEKER
31488,658.189,242.2020374646991,165.9941974866526,1.459099421135936,0.7282098201028454,31850,200.22928553191412,0.7862172284644194,0.9886342229199372,0.9133846338223648,0.8267035555433655,0.00769188381176,0.0022162140310135,0.6834387687480423,0.9972051118621256,DERMASON
34951,692.064,264.6335562966594,168.5722881482958,1.5698520747600988,0.770861575439429,35250,210.9525902378036,0.8129273852165418,0.991517730496454,0.9170160838353432,0.7971498142182755,0.0075715589338405,0.0018859269500875,0.6354478263082313,0.997559088531772,DERMASON
71010,1022.124,360.2367430946147,252.43365408341344,1.4270551381218732,0.713413040486808,72032,300.6871132450539,0.8047735618115055,0.9858118613949356,0.8541265167318701,0.834693070623503,0.0050730424319759,0.0015189920123346,0.6967125221468923,0.994247184523572,BARBUNYA
43331,794.191,313.2780237539355,177.70442160734126,1.7629163130569705,0.823551228652326,43974,234.88453059518275,0.6598897417153996,0.9853777232000728,0.8632938627585485,0.7497638288847003,0.0072298821572069,0.0014093177455835,0.5621457991038461,0.9910159995566166,SIRA
44782,765.251,272.73144845975406,209.3988350272521,1.302449693305407,0.6407088035850526,45136,238.78486822311427,0.7491886104326295,0.9921570365118751,0.9609605034791896,0.8755311115445157,0.0060902025023392,0.0022074853426375,0.7665547272823753,0.9983989694507396,SEKER
